danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,edm,latin,pop,r&b,rap,rock,predicted_value
0.808,0.245,2.0,-11.114,1.0,0.0519,0.177,0.609,0.706,0.583,87.213,188053.0,0,0,0,0,1,0,0.0
0.564,0.978,1.0,-4.294,0.0,0.132,8.93e-05,0.0,0.143,0.432,135.989,182316.0,0,0,0,0,0,1,0.0
0.735,0.257,2.0,-10.062,0.0,0.0803,0.443,1.18e-06,0.113,0.73,104.612,68571.0,0,0,0,0,1,0,0.0
0.767,0.867,4.0,-2.931,0.0,0.247,0.109,0.0,0.155,0.786,151.965,224211.0,0,0,0,0,1,0,0.0
0.685,0.692,2.0,-5.122,1.0,0.0457,0.328,0.0,0.153,0.578,159.966,240051.0,0,0,0,0,1,0,0.0
0.508,0.493,0.0,-8.786,1.0,0.0327,0.453,0.0,0.241,0.467,127.671,213267.0,0,0,0,0,0,1,1.0
0.468,0.692,2.0,-4.015,1.0,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360.0,0,0,1,0,0,0,1.0
0.795,0.596,11.0,-3.799,0.0,0.219,0.103,0.0,0.164,0.357,101.985,326280.0,0,1,0,0,0,0,0.0
0.614,0.891,9.0,-5.607,1.0,0.252,0.201,0.0,0.524,0.487,180.085,198015.0,0,0,0,0,1,0,0.0
0.442,0.943,3.0,-3.205,1.0,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533.0,0,0,1,0,0,0,0.0
0.651,0.659,9.0,-6.952,0.0,0.0318,0.394,0.0,0.0882,0.526,126.034,189000.0,1,0,0,0,0,0,0.0
0.386,0.945,3.0,-4.412,0.0,0.151,0.00304,0.00626,0.102,0.198,129.778,177236.0,1,0,0,0,0,0,0.0
0.522,0.786,0.0,-4.462,1.0,0.042,0.00171,0.00427,0.375,0.4,128.041,353120.0,1,0,0,0,0,0,0.0
0.82,0.875,1.0,-3.711,1.0,0.0517,0.000657,0.757,0.0567,0.0605,128.007,275583.0,1,0,0,0,0,0,0.0
0.414,0.486,6.0,-6.431,0.0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762.0,1,0,0,0,0,0,1.0
0.719,0.74,4.0,-10.251,0.0,0.0523,0.0386,2.14e-06,0.0579,0.933,137.042,246081.0,1,0,0,0,0,0,0.0
0.448,0.263,11.0,-11.98,1.0,0.0373,0.824,1.91e-06,0.106,0.451,109.889,241371.0,0,0,0,1,0,0,1.0
0.676,0.459,1.0,-9.503,1.0,0.202,0.773,3.13e-05,0.185,0.491,156.031,172827.0,0,1,0,0,0,0,0.0
0.69,0.881,1.0,-4.552,1.0,0.0372,0.000287,0.105,0.322,0.294,128.016,175312.0,1,0,0,0,0,0,0.0
0.561,0.735,6.0,-6.847,0.0,0.0357,0.795,0.0,0.871,0.775,147.975,166673.0,1,0,0,0,0,0,0.0
0.557,0.517,5.0,-6.777,1.0,0.0254,0.387,0.0928,0.0776,0.485,122.383,360933.0,0,0,0,1,0,0,0.0
0.785,0.911,2.0,-5.334,1.0,0.0743,0.00688,0.32,0.633,0.665,128.02,203471.0,1,0,0,0,0,0,0.0
0.804,0.869,11.0,-5.766,1.0,0.054,0.265,2.42e-06,0.287,0.102,95.0,215947.0,0,1,0,0,0,0,0.0
0.774,0.586,10.0,-10.434,0.0,0.301,0.0234,0.000726,0.0562,0.642,85.075,265200.0,0,0,0,0,1,0,1.0
0.614,0.857,1.0,-4.171,0.0,0.111,0.0987,0.0,0.177,0.677,164.146,201040.0,0,0,1,0,0,0,0.0
0.377,0.566,11.0,-6.173,1.0,0.044,0.134,0.0,0.135,0.222,154.875,365419.0,0,0,1,0,0,0,0.0
0.582,0.668,9.0,-8.083,0.0,0.387,0.049,0.0,0.141,0.612,178.033,240506.0,0,0,0,1,0,0,0.0
0.437,0.822,11.0,-9.258,0.0,0.14,0.00679,0.000573,0.141,0.659,117.194,237280.0,0,0,0,0,0,1,0.0
0.674,0.927,11.0,-3.663,0.0,0.104,0.122,1.63e-06,0.548,0.403,123.987,172258.0,1,0,0,0,0,0,0.0
0.698,0.897,5.0,-4.425,1.0,0.171,0.654,0.0,0.121,0.858,75.003,171176.0,0,0,0,1,0,0,0.0
0.74,0.74,0.0,-4.44,1.0,0.0507,0.00489,0.822,0.0963,0.281,128.003,333282.0,1,0,0,0,0,0,0.0
0.939,0.403,10.0,-7.517,1.0,0.1,0.0769,0.0,0.0875,0.602,117.003,153320.0,1,0,0,0,0,0,1.0
0.612,0.963,5.0,-3.912,0.0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519.0,1,0,0,0,0,0,1.0
0.724,0.787,2.0,-4.104,1.0,0.0573,0.0519,1.85e-06,0.0671,0.196,99.975,194400.0,0,1,0,0,0,0,0.0
0.847,0.512,10.0,-9.071,1.0,0.053,0.152,0.000478,0.0746,0.765,111.989,162827.0,0,0,1,0,0,0,0.0
0.519,0.963,2.0,-2.25,1.0,0.0323,0.000161,0.018,0.381,0.172,125.009,309011.0,0,0,1,0,0,0,0.0
0.829,0.428,0.0,-9.469,1.0,0.083,0.055,0.00423,0.137,0.448,148.077,299333.0,0,0,0,0,1,0,0.0
0.895,0.645,8.0,-3.76,0.0,0.0685,0.0469,0.0205,0.251,0.799,102.082,282027.0,0,0,0,1,0,0,0.0
0.509,0.0167,9.0,-24.639,1.0,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961.0,0,0,0,0,0,1,0.0
0.667,0.867,11.0,-5.559,0.0,0.0466,0.046,0.0,0.0772,0.617,96.948,242805.0,0,1,0,0,0,0,0.0
0.435,0.155,1.0,-8.948,1.0,0.046,0.873,0.0,0.107,0.0935,128.532,287693.0,0,0,0,1,0,0,1.0
0.402,0.786,3.0,-4.013,1.0,0.268,0.543,0.0,0.645,0.862,79.866,226688.0,0,0,0,0,1,0,0.0
0.421,0.653,9.0,-4.85,0.0,0.398,0.0135,0.0,0.114,0.733,78.6,175424.0,0,0,0,1,0,0,1.0
0.469,0.919,11.0,-5.637,0.0,0.172,0.000606,0.00514,0.367,0.336,167.871,302944.0,0,0,0,0,0,1,0.0
0.511,0.942,0.0,-10.407,1.0,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667.0,0,0,0,0,0,1,0.0
0.494,0.81,3.0,-4.37,1.0,0.0533,0.0564,0.0,0.104,0.426,104.913,173440.0,1,0,0,0,0,0,0.0
0.571,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.186,0.477,127.951,206320.0,1,0,0,0,0,0,0.0
0.722,0.519,0.0,-12.871,1.0,0.0516,0.0253,0.0114,0.189,0.128,99.987,143833.0,0,0,0,0,1,0,0.0
0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,220487.0,0,0,0,0,1,0,0.0
0.761,0.893,10.0,-3.913,0.0,0.0665,0.0755,6.22e-05,0.321,0.954,108.009,218227.0,0,1,0,0,0,0,1.0
0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,0,1,0,0,0,0,1.0
0.766,0.64,1.0,-12.512,0.0,0.0607,0.000404,0.872,0.0775,0.152,127.97,143906.0,1,0,0,0,0,0,0.0
0.556,0.841,9.0,-7.462,1.0,0.0628,0.00881,0.692,0.361,0.186,150.07,212808.0,1,0,0,0,0,0,0.0
0.855,0.583,6.0,-8.178,0.0,0.0652,0.278,0.174,0.0991,0.647,98.002,207422.0,0,0,0,1,0,0,0.0
0.376,0.354,3.0,-7.927,0.0,0.0316,0.883,1.43e-05,0.11,0.227,74.868,231323.0,0,1,0,0,0,0,0.0
0.633,0.772,11.0,-5.576,0.0,0.0736,0.00916,0.0412,0.421,0.306,128.012,296333.0,1,0,0,0,0,0,0.0
0.761,0.63,8.0,-8.197,0.0,0.325,0.43,1.48e-06,0.11,0.671,89.35,213560.0,0,1,0,0,0,0,0.0
0.623,0.929,6.0,-3.127,1.0,0.0946,0.00418,0.00478,0.142,0.704,125.023,218880.0,1,0,0,0,0,0,0.0
0.688,0.686,9.0,-8.64,1.0,0.0743,0.458,7.24e-05,0.2,0.757,150.14,215840.0,0,0,0,0,0,1,0.0
0.753,0.498,2.0,-5.61,1.0,0.0504,0.551,0.0,0.0706,0.927,89.95,158053.0,0,0,0,1,0,0,0.0
0.56,0.648,4.0,-14.522,1.0,0.174,0.154,0.00263,0.0919,0.766,136.462,506720.0,0,0,0,0,0,1,0.0
0.429,0.922,7.0,-6.649,1.0,0.0924,0.0235,0.00138,0.0954,0.439,120.361,133813.0,0,0,0,0,0,1,0.0
0.552,0.932,4.0,-1.818,0.0,0.258,0.000729,0.0,0.209,0.705,85.567,242573.0,0,0,0,0,1,0,0.0
0.407,0.834,6.0,-9.224,1.0,0.208,0.0734,0.00021,0.241,0.71,121.38,205293.0,0,0,0,0,0,1,1.0
0.639,0.843,5.0,-3.393,1.0,0.0334,0.0386,0.0829,0.108,0.317,135.002,206067.0,0,0,1,0,0,0,0.0
0.566,0.846,11.0,-4.682,1.0,0.043,0.0277,0.0,0.141,0.517,127.919,213864.0,1,0,0,0,0,0,0.0
0.53,0.983,0.0,-2.489,1.0,0.0399,0.000894,0.845,0.327,0.0613,127.991,180024.0,1,0,0,0,0,0,0.0
0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999,211362.0,0,0,1,0,0,0,1.0
0.705,0.718,6.0,-7.561,1.0,0.0429,0.00022,0.361,0.302,0.655,121.982,242133.0,0,1,0,0,0,0,0.0
0.615,0.799,9.0,-6.892,0.0,0.0305,0.0341,0.192,0.111,0.697,114.984,243347.0,0,0,0,0,0,1,0.0
0.558,0.93,0.0,-5.742,0.0,0.0404,0.0614,0.00238,0.137,0.454,119.97,212053.0,1,0,0,0,0,0,0.0
0.265,0.553,0.0,-10.198,1.0,0.0702,0.727,0.0,0.983,0.237,76.114,329400.0,0,0,0,0,0,1,0.0
0.779,0.896,7.0,-6.181,1.0,0.0886,0.00084,0.0177,0.0376,0.298,123.983,187424.0,1,0,0,0,0,0,0.0
0.673,0.879,9.0,-5.742,1.0,0.0316,0.00123,0.000371,0.332,0.534,126.034,186985.0,1,0,0,0,0,0,0.0
0.524,0.827,8.0,-5.17,1.0,0.059,0.00103,0.0267,0.0412,0.236,128.011,250979.0,1,0,0,0,0,0,0.0
0.767,0.7,0.0,-6.331,1.0,0.068,0.0629,4.57e-06,0.193,0.277,113.979,136867.0,1,0,0,0,0,0,0.0
0.77,0.758,0.0,-5.989,0.0,0.0465,0.0385,0.0371,0.199,0.508,120.015,205861.0,0,1,0,0,0,0,0.0
0.532,0.878,5.0,-4.431,0.0,0.0326,0.00229,0.000282,0.0771,0.579,104.026,231667.0,0,0,0,0,0,1,0.0
0.485,0.682,4.0,-7.314,0.0,0.243,0.388,0.0,0.0754,0.406,94.734,144000.0,0,0,0,0,1,0,1.0
0.802,0.495,10.0,-13.606,1.0,0.0518,0.00136,0.87,0.0541,0.0591,113.999,502294.0,1,0,0,0,0,0,0.0
0.354,0.387,2.0,-10.774,1.0,0.0316,0.384,0.0,0.124,0.467,179.173,323933.0,0,1,0,0,0,0,0.0
0.494,0.661,10.0,-7.54,0.0,0.047,0.486,0.806,0.116,0.204,89.659,260253.0,0,0,0,0,0,1,0.0
0.247,0.975,11.0,-2.52,0.0,0.0522,0.000368,0.645,0.36,0.702,141.916,184133.0,0,0,0,0,0,1,0.0
0.417,0.948,7.0,-3.945,0.0,0.135,0.000484,1.07e-06,0.237,0.162,100.158,272503.0,0,0,0,0,0,1,0.0
0.775,0.673,9.0,-6.526,1.0,0.081,0.0564,0.0,0.111,0.5,112.059,228371.0,0,0,1,0,0,0,0.0
0.741,0.519,8.0,-4.683,0.0,0.0351,0.426,0.0,0.318,0.418,134.294,279667.0,0,0,0,1,0,0,1.0
0.459,0.238,9.0,-8.049,1.0,0.034,0.89,0.0,0.0948,0.163,69.456,221986.0,0,0,1,0,0,0,1.0
0.683,0.69,7.0,-4.303,1.0,0.0712,0.000586,0.831,0.395,0.379,128.002,371260.0,1,0,0,0,0,0,0.0
0.597,0.86,1.0,-2.315,1.0,0.0461,0.196,0.0,0.0873,0.818,172.067,190600.0,0,1,0,0,0,0,1.0
0.654,0.611,2.0,-10.45,1.0,0.119,0.0337,0.000178,0.405,0.786,85.387,235000.0,0,0,0,0,0,1,0.0
0.674,0.908,9.0,-3.262,0.0,0.0325,0.0714,0.000104,0.121,0.861,127.99,238160.0,0,0,1,0,0,0,0.0
0.553,0.578,11.0,-7.745,0.0,0.304,0.0363,0.0,0.4,0.417,85.951,137561.0,0,0,1,0,0,0,0.0
0.788,0.559,1.0,-5.085,0.0,0.259,0.507,0.0,0.0992,0.143,149.083,175490.0,1,0,0,0,0,0,1.0
0.705,0.825,9.0,-2.927,1.0,0.215,0.00933,0.00511,0.221,0.269,129.855,202615.0,1,0,0,0,0,0,1.0
0.67,0.562,7.0,-6.036,0.0,0.035,0.596,0.0,0.0726,0.446,85.887,262587.0,0,0,0,1,0,0,0.0
0.888,0.562,0.0,-6.355,1.0,0.148,0.0666,1.76e-06,0.0809,0.569,98.001,168367.0,0,1,0,0,0,0,1.0
0.551,0.573,9.0,-9.339,1.0,0.0605,0.0373,0.538,0.131,0.299,170.084,306187.0,0,0,1,0,0,0,0.0
0.78,0.938,0.0,-4.034,1.0,0.0791,0.071,0.144,0.154,0.407,127.0,221236.0,1,0,0,0,0,0,0.0
0.704,0.784,7.0,-4.463,0.0,0.142,0.00283,0.0,0.419,0.656,100.083,186448.0,0,1,0,0,0,0,1.0
0.77,0.505,1.0,-7.345,1.0,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,279507.0,0,0,0,1,0,0,0.0
0.863,0.588,1.0,-7.141,1.0,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174.0,0,0,1,0,0,0,0.0
0.687,0.694,2.0,-6.076,1.0,0.0322,0.0439,0.0143,0.188,0.482,115.024,192000.0,1,0,0,0,0,0,0.0
0.741,0.667,10.0,-5.445,1.0,0.134,0.0575,0.0,0.106,0.595,112.956,223504.0,0,1,0,0,0,0,1.0
0.79,0.749,8.0,-6.504,1.0,0.297,0.0277,0.0,0.113,0.7,144.933,242000.0,0,1,0,0,0,0,0.0
0.715,0.792,2.0,-6.4,0.0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161.0,1,0,0,0,0,0,1.0
0.598,0.606,0.0,-8.075,1.0,0.0407,0.0264,0.0,0.0706,0.211,85.981,251533.0,0,0,0,1,0,0,0.0
0.727,0.661,6.0,-4.992,0.0,0.0731,0.355,0.0,0.3,0.511,84.974,345067.0,0,0,0,0,1,0,0.0
0.554,0.472,0.0,-8.215,1.0,0.285,0.305,0.000492,0.119,0.497,141.283,221240.0,0,0,0,1,0,0,1.0
0.644,0.685,4.0,-7.377,0.0,0.0633,0.118,0.000693,0.192,0.436,86.995,157875.0,0,0,0,1,0,0,0.0
0.777,0.74,0.0,-7.928,1.0,0.0454,0.00192,0.0828,0.0825,0.288,123.008,450000.0,0,0,1,0,0,0,0.0
0.889,0.511,1.0,-9.043,0.0,0.317,0.0394,0.0,0.233,0.53,77.993,212767.0,0,0,0,0,1,0,0.0
0.866,0.53,0.0,-6.347,0.0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973.0,0,0,0,0,1,0,1.0
0.836,0.703,0.0,-4.731,1.0,0.106,0.031,0.0,0.124,0.211,144.959,211893.0,0,0,0,0,1,0,1.0
0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,204013.0,0,0,1,0,0,0,1.0
0.763,0.703,0.0,-4.69,1.0,0.0586,0.00667,1.2e-05,0.129,0.427,108.963,369320.0,0,0,0,1,0,0,0.0
0.716,0.516,1.0,-9.072,1.0,0.0261,0.00107,0.000331,0.331,0.322,117.051,153320.0,0,0,1,0,0,0,0.0
0.3,0.36,1.0,-9.111,1.0,0.0319,0.455,0.000145,0.194,0.145,180.403,160500.0,0,0,1,0,0,0,0.0
0.568,0.742,7.0,-8.865,1.0,0.0758,0.0081,0.0,0.356,0.175,99.002,197973.0,0,1,0,0,0,0,0.0
0.817,0.665,7.0,-7.304,0.0,0.344,0.0474,0.0,0.101,0.821,146.013,259285.0,0,0,0,0,1,0,0.0
0.563,0.902,7.0,-5.922,0.0,0.413,0.0424,7.26e-05,0.131,0.298,127.255,176220.0,1,0,0,0,0,0,0.0
0.902,0.5,6.0,-5.579,0.0,0.293,0.0601,3.64e-06,0.0838,0.378,149.95,182465.0,0,0,0,0,1,0,1.0
0.633,0.898,7.0,-4.86,0.0,0.0533,0.0521,3.44e-05,0.25,0.253,125.096,175591.0,1,0,0,0,0,0,0.0
0.47,0.834,0.0,-9.156,0.0,0.0368,6.54e-05,0.00095,0.372,0.184,162.91,324018.0,0,0,1,0,0,0,0.0
0.503,0.748,5.0,-4.124,1.0,0.0619,0.0305,0.0,0.343,0.356,125.896,210013.0,0,0,1,0,0,0,1.0
0.53,0.881,5.0,-3.671,0.0,0.041,0.000121,0.0,0.31,0.555,99.973,178560.0,0,0,0,0,0,1,0.0
0.455,0.562,2.0,-5.031,1.0,0.0293,0.00504,0.0,0.365,0.282,128.042,220000.0,1,0,0,0,0,0,0.0
0.864,0.869,1.0,-3.602,1.0,0.129,0.255,0.000134,0.0469,0.93,100.011,220200.0,0,0,0,1,0,0,0.0
0.292,0.823,7.0,-6.763,1.0,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395.0,0,0,0,0,0,1,0.0
0.913,0.449,10.0,-9.439,1.0,0.0794,0.183,1.23e-05,0.0861,0.0865,97.527,176065.0,0,0,0,0,1,0,1.0
0.385,0.929,2.0,-4.332,1.0,0.194,0.00158,0.69,0.109,0.247,130.103,329343.0,1,0,0,0,0,0,0.0
0.407,0.725,5.0,-5.346,0.0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267.0,0,0,1,0,0,0,0.0
0.677,0.741,10.0,-2.829,0.0,0.0743,0.371,2.37e-06,0.103,0.565,97.011,295667.0,0,0,0,1,0,0,0.0
0.854,0.71,4.0,-6.32,0.0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,214947.0,0,0,0,0,1,0,0.0
0.787,0.673,11.0,-4.577,0.0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893.0,0,1,0,0,0,0,1.0
0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947.0,1,0,0,0,0,0,1.0
0.714,0.891,2.0,-4.223,1.0,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760.0,0,1,0,0,0,0,0.0
0.658,0.535,9.0,-8.983,0.0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360.0,0,0,0,1,0,0,0.0
0.584,0.684,10.0,-4.314,0.0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573.0,0,0,0,1,0,0,1.0
0.692,0.575,7.0,-7.531,0.0,0.16,0.407,9.9e-06,0.159,0.615,136.814,208533.0,0,1,0,0,0,0,0.0
0.361,0.97,7.0,-4.817,0.0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920.0,0,0,0,0,0,1,0.0
0.531,0.657,11.0,-7.388,1.0,0.454,0.109,1.87e-05,0.328,0.464,138.513,379437.0,0,0,0,0,1,0,0.0
0.558,0.258,7.0,-13.022,0.0,0.0554,0.855,3.69e-06,0.102,0.256,125.942,212284.0,0,1,0,0,0,0,0.0
0.575,0.831,0.0,-5.972,1.0,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140.0,1,0,0,0,0,0,1.0
0.236,0.97,1.0,-7.596,1.0,0.0656,0.000629,0.81,0.0994,0.303,195.217,211507.0,0,0,0,0,0,1,0.0
0.795,0.339,7.0,-8.107,0.0,0.0457,0.635,0.0,0.146,0.832,108.029,237387.0,0,0,0,0,0,1,1.0
0.506,0.807,8.0,-3.96,1.0,0.249,0.161,0.0,0.114,0.394,163.239,169756.0,0,0,1,0,0,0,1.0
0.725,0.8,1.0,-6.829,0.0,0.111,9.12e-05,0.00271,0.0951,0.471,100.609,254640.0,0,1,0,0,0,0,0.0
0.579,0.419,0.0,-10.72,1.0,0.0346,0.625,0.0,0.0981,0.673,104.564,165000.0,0,1,0,0,0,0,0.0
0.874,0.303,5.0,-11.491,0.0,0.126,0.0793,5.41e-05,0.116,0.386,130.944,152129.0,0,0,0,0,1,0,0.0
0.875,0.658,0.0,-3.641,1.0,0.359,0.275,0.0,0.122,0.661,92.039,274093.0,0,0,0,0,1,0,0.0
0.615,0.705,11.0,-6.222,1.0,0.494,0.0316,0.0,0.667,0.284,104.335,246107.0,0,0,0,0,1,0,0.0
0.864,0.662,11.0,-10.182,1.0,0.0977,0.125,0.0,0.148,0.964,136.48,160627.0,0,1,0,0,0,0,0.0
0.496,0.739,6.0,-7.193,1.0,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000.0,0,0,0,0,0,1,0.0
0.832,0.544,6.0,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,275533.0,0,0,0,0,0,1,0.0
0.694,0.942,10.0,-6.328,0.0,0.0727,0.0059,0.389,0.159,0.519,127.987,406992.0,1,0,0,0,0,0,0.0
0.874,0.758,0.0,-6.691,1.0,0.374,0.00343,0.0,0.105,0.823,126.056,201352.0,0,0,0,0,1,0,1.0
0.679,0.833,9.0,-6.451,0.0,0.101,0.184,0.00335,0.082,0.7,127.97,270063.0,1,0,0,0,0,0,0.0
0.707,0.776,4.0,-7.378,0.0,0.278,0.0195,2.05e-06,0.216,0.379,91.283,321627.0,0,0,0,0,1,0,0.0
0.467,0.694,9.0,-4.984,1.0,0.0297,0.106,1.8e-05,0.247,0.308,88.902,214075.0,0,0,1,0,0,0,1.0
0.701,0.787,1.0,-6.147,0.0,0.0457,0.0212,0.000634,0.338,0.454,104.033,186369.0,1,0,0,0,0,0,0.0
0.558,0.632,9.0,-8.339,0.0,0.284,0.832,0.105,0.198,0.519,161.764,211200.0,0,0,0,1,0,0,0.0
0.858,0.678,1.0,-3.87,0.0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453.0,0,0,1,0,0,0,1.0
0.425,0.642,4.0,-5.06,0.0,0.0502,0.164,0.0,0.118,0.112,170.008,211867.0,0,0,1,0,0,0,1.0
0.787,0.619,9.0,-7.32,1.0,0.17,0.181,0.0,0.323,0.824,124.09,127843.0,0,0,0,0,1,0,0.0
0.822,0.833,9.0,-1.889,1.0,0.0769,0.0494,0.0,0.138,0.909,98.532,235907.0,0,1,0,0,0,0,1.0
0.802,0.67,6.0,-11.854,1.0,0.285,0.00437,0.889,0.198,0.255,144.934,287640.0,0,1,0,0,0,0,0.0
0.708,0.849,2.0,-4.833,1.0,0.0602,0.00212,0.00488,0.0533,0.228,128.02,258493.0,1,0,0,0,0,0,0.0
0.715,0.553,1.0,-10.11,1.0,0.252,0.0155,2.14e-05,0.212,0.429,135.916,204107.0,0,0,0,0,1,0,0.0
0.545,0.774,0.0,-3.689,1.0,0.044,0.00148,0.933,0.559,0.212,128.026,301890.0,1,0,0,0,0,0,0.0
0.791,0.844,9.0,-5.221,1.0,0.0714,0.0474,0.0,0.0575,0.841,104.041,239881.0,0,1,0,0,0,0,0.0
0.819,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160.0,1,0,0,0,0,0,0.0
0.68,0.559,0.0,-5.545,1.0,0.129,0.172,0.0,0.318,0.137,202.006,194520.0,0,0,1,0,0,0,0.0
0.532,0.659,1.0,-4.198,0.0,0.437,0.00505,0.287,0.307,0.586,127.339,176240.0,1,0,0,0,0,0,0.0
0.6,0.828,1.0,-5.485,1.0,0.121,0.00448,0.0,0.168,0.356,130.913,194187.0,0,0,1,0,0,0,0.0
0.945,0.734,10.0,-7.216,0.0,0.133,0.103,0.51,0.0929,0.624,123.976,216353.0,1,0,0,0,0,0,0.0
0.363,0.214,8.0,-10.348,1.0,0.0332,0.683,0.0,0.122,0.21,80.354,235907.0,0,0,0,1,0,0,0.0
0.663,0.829,11.0,-3.222,1.0,0.0458,0.477,0.0,0.157,0.425,115.07,214437.0,0,0,1,0,0,0,1.0
0.729,0.773,0.0,-2.486,1.0,0.131,0.611,0.00106,0.287,0.718,176.053,199091.0,0,1,0,0,0,0,1.0
0.68,0.799,8.0,-5.805,0.0,0.0347,0.0323,0.0459,0.123,0.744,120.031,210634.0,1,0,0,0,0,0,0.0
0.612,0.987,6.0,-3.029,0.0,0.128,0.000915,0.873,0.824,0.412,160.057,199714.0,0,0,0,0,1,0,0.0
0.527,0.907,4.0,-3.09,0.0,0.11,0.154,0.0,0.0993,0.664,93.813,188797.0,0,1,0,0,0,0,1.0
0.581,0.74,11.0,-5.865,0.0,0.0307,0.0747,0.0,0.162,0.323,141.986,226000.0,1,0,0,0,0,0,0.0
0.645,0.824,1.0,-5.613,1.0,0.112,0.116,0.0,0.126,0.284,165.0,157462.0,1,0,0,0,0,0,0.0
0.636,0.648,8.0,-8.1,1.0,0.0363,0.0882,9.92e-05,0.0876,0.349,92.949,189355.0,0,0,1,0,0,0,1.0
0.795,0.817,1.0,-6.775,1.0,0.0547,0.00414,0.0,0.451,0.747,113.15,212454.0,0,0,0,1,0,0,0.0
0.425,0.867,2.0,-8.797,1.0,0.0356,0.157,0.0,0.408,0.761,142.859,207573.0,0,0,0,0,0,1,0.0
0.584,0.407,1.0,-7.356,0.0,0.046,0.476,0.0,0.18,0.341,115.124,246735.0,0,0,0,1,0,0,0.0
0.6,0.815,1.0,-5.273,1.0,0.0867,0.0247,1.37e-06,0.722,0.566,150.047,204680.0,0,0,1,0,0,0,1.0
0.652,0.977,9.0,-5.705,1.0,0.036,0.114,0.936,0.358,0.654,123.987,238030.0,1,0,0,0,0,0,0.0
0.921,0.73,10.0,-3.899,0.0,0.283,0.00466,0.0,0.1,0.44,120.075,226038.0,0,0,0,1,0,0,1.0
0.854,0.556,1.0,-4.49,1.0,0.14,0.345,0.0,0.165,0.342,119.938,209531.0,0,0,0,0,1,0,0.0
0.485,0.621,1.0,-8.115,0.0,0.0356,0.507,6.28e-05,0.162,0.414,115.914,138364.0,0,1,0,0,0,0,0.0
0.345,0.955,11.0,-2.257,0.0,0.088,0.0594,0.642,0.132,0.115,139.927,159429.0,1,0,0,0,0,0,1.0
0.761,0.496,2.0,-8.657,1.0,0.131,0.00473,0.0,0.245,0.384,93.762,284507.0,0,0,0,1,0,0,0.0
0.605,0.973,11.0,-2.982,0.0,0.0478,0.00477,0.293,0.0718,0.258,125.005,159360.0,1,0,0,0,0,0,0.0
0.616,0.844,9.0,-4.908,0.0,0.029,0.0354,0.00234,0.236,0.183,92.024,187826.0,1,0,0,0,0,0,0.0
0.589,0.833,4.0,-5.984,0.0,0.0417,0.138,0.00604,0.461,0.561,127.909,190613.0,1,0,0,0,0,0,0.0
0.667,0.659,2.0,-4.932,1.0,0.0298,0.113,0.0,0.325,0.575,89.128,203440.0,0,0,1,0,0,0,1.0
0.679,0.634,5.0,-5.024,0.0,0.0654,0.232,0.0,0.115,0.498,102.013,210091.0,0,0,1,0,0,0,1.0
0.544,0.352,7.0,-14.425,1.0,0.048,0.885,0.0625,0.198,0.206,74.163,226280.0,0,0,0,0,0,1,0.0
0.723,0.485,4.0,-7.519,0.0,0.0315,0.387,0.0346,0.11,0.224,111.992,169741.0,0,1,0,0,0,0,0.0
0.51,0.692,0.0,-5.825,1.0,0.171,0.00451,0.0,0.138,0.209,102.42,228361.0,0,1,0,0,0,0,0.0
0.811,0.567,10.0,-7.581,0.0,0.263,0.0188,0.0,0.293,0.49,79.983,211633.0,0,0,0,0,1,0,0.0
